timestamp,tempC,humPct,moistPct,lux,heater_fan_on,fan_on,water_pump_on,humidifiers_on,grow_lights_on
2025-04-03T12:00:00,25.3,51.0,57.0,1056.0,0,0,0,0,0
2025-04-03T13:00:00,26.3,52.0,56.0,940.0,0,0,0,0,0
2025-04-03T14:00:00,25.3,48.0,56.0,961.0,0,0,0,0,0
2025-04-03T15:00:00,26.8,49.0,55.0,858.0,0,0,0,0,0
2025-04-03T16:00:00,24.5,49.0,55.0,653.0,0,0,0,0,0
2025-04-03T17:00:00,23.7,52.0,54.0,484.0,0,0,0,0,0
2025-04-03T18:00:00,24.0,49.0,54.0,216.0,0,0,0,0,0
2025-04-03T19:00:00,23.4,53.0,53.0,46.0,0,0,0,0,1
2025-04-03T20:00:00,21.2,68.0,53.0,0.0,0,0,0,0,1
2025-04-03T21:00:00,20.4,73.0,53.0,0.0,0,0,0,0,1
2025-04-03T22:00:00,18.3,66.0,53.0,0.0,0,0,0,0,1
2025-04-03T23:00:00,15.9,71.0,53.0,0.0,1,0,0,0,1
2025-04-04T00:00:00,16.2,68.0,53.0,0.0,1,0,0,0,1
2025-04-04T01:00:00,15.1,71.0,53.0,0.0,1,0,0,0,1
2025-04-04T02:00:00,14.3,67.0,53.0,0.0,1,0,0,0,1
2025-04-04T03:00:00,15.5,72.0,53.0,0.0,1,0,0,0,1
2025-04-04T04:00:00,11.7,73.0,53.0,0.0,1,0,0,0,1
2025-04-04T05:00:00,13.8,67.0,52.0,0.0,1,0,0,0,1
2025-04-04T06:00:00,11.9,48.0,52.0,-2.0,1,0,0,0,1
2025-04-04T07:00:00,12.9,54.0,52.0,315.0,1,0,0,0,0
2025-04-04T08:00:00,16.2,50.0,51.0,417.0,1,0,0,0,0
2025-04-04T09:00:00,19.5,52.0,51.0,571.0,0,0,0,0,0
2025-04-04T10:00:00,21.6,50.0,50.0,887.0,0,0,0,0,0
2025-04-04T11:00:00,24.0,48.0,50.0,1002.0,0,0,0,0,0
2025-04-04T12:00:00,22.9,46.0,49.0,980.0,0,0,0,0,0
2025-04-04T13:00:00,24.1,54.0,49.0,910.0,0,0,0,0,0
2025-04-04T14:00:00,26.7,48.0,48.0,977.0,0,0,0,0,0
2025-04-04T15:00:00,25.7,54.0,48.0,837.0,0,0,0,0,0
2025-04-04T16:00:00,26.7,51.0,47.0,688.0,0,0,0,0,0
2025-04-04T17:00:00,23.2,51.0,47.0,499.0,0,0,0,0,0
2025-04-04T18:00:00,22.9,54.0,46.0,268.0,0,0,0,0,0
2025-04-04T19:00:00,21.4,54.0,46.0,25.0,0,0,0,0,1
2025-04-04T20:00:00,19.6,66.0,46.0,0.0,0,0,0,0,1
2025-04-04T21:00:00,21.2,74.0,46.0,0.0,0,0,0,0,1
2025-04-04T22:00:00,17.5,73.0,46.0,0.0,1,0,0,0,1
2025-04-04T23:00:00,17.8,68.0,46.0,0.0,1,0,0,0,1
2025-04-05T00:00:00,14.6,70.0,46.0,0.0,1,0,0,0,1
2025-04-05T01:00:00,14.0,68.0,46.0,0.0,1,0,0,0,1
2025-04-05T02:00:00,12.4,70.0,46.0,0.0,1,0,0,0,1
2025-04-05T03:00:00,15.0,65.0,45.0,0.0,1,0,0,0,1
2025-04-05T04:00:00,11.6,66.0,45.0,0.0,1,0,0,0,1
2025-04-05T05:00:00,12.1,74.0,45.0,0.0,1,0,0,0,1
2025-04-05T06:00:00,12.7,48.0,45.0,1.0,1,0,0,0,1
2025-04-05T07:00:00,13.9,47.0,45.0,255.0,1,0,0,0,0
2025-04-05T08:00:00,17.7,55.0,44.0,550.0,1,0,0,0,0
2025-04-05T09:00:00,19.7,55.0,44.0,696.0,0,0,0,0,0
2025-04-05T10:00:00,20.1,46.0,43.0,795.0,0,0,0,0,0
2025-04-05T11:00:00,22.7,48.0,43.0,853.0,0,0,0,0,0
2025-04-05T12:00:00,22.3,50.0,42.0,1029.0,0,0,0,0,0
2025-04-05T13:00:00,24.1,48.0,42.0,1058.0,0,0,0,0,0
2025-04-05T14:00:00,24.4,53.0,41.0,837.0,0,0,0,0,0
2025-04-05T15:00:00,25.5,46.0,41.0,868.0,0,0,0,0,0
2025-04-05T16:00:00,27.1,55.0,40.0,741.0,0,0,0,0,0
2025-04-05T17:00:00,25.2,46.0,40.0,534.0,0,0,0,0,0
2025-04-05T18:00:00,22.3,47.0,39.0,153.0,0,0,0,0,1
2025-04-05T19:00:00,21.7,49.0,39.0,-78.0,0,0,0,0,1
2025-04-05T20:00:00,22.0,75.0,39.0,0.0,0,0,0,0,1
2025-04-05T21:00:00,19.1,71.0,39.0,0.0,0,0,0,0,1
2025-04-05T22:00:00,19.8,72.0,39.0,0.0,0,0,0,0,1
2025-04-05T23:00:00,18.2,70.0,39.0,0.0,0,0,0,0,1
2025-04-06T00:00:00,16.5,72.0,39.0,0.0,1,0,0,0,1
2025-04-06T01:00:00,15.4,73.0,38.0,0.0,1,0,0,0,1
2025-04-06T02:00:00,14.3,70.0,38.0,0.0,1,0,0,0,1
2025-04-06T03:00:00,12.6,70.0,38.0,0.0,1,0,0,0,1
2025-04-06T04:00:00,14.0,65.0,38.0,0.0,1,0,0,0,1
2025-04-06T05:00:00,11.4,71.0,38.0,0.0,1,0,0,0,1
2025-04-06T06:00:00,13.8,49.0,38.0,95.0,1,0,0,0,1
2025-04-06T07:00:00,15.7,53.0,37.0,191.0,1,0,0,0,1
2025-04-06T08:00:00,18.4,54.0,37.0,468.0,0,0,0,0,0
2025-04-06T09:00:00,17.2,53.0,36.0,730.0,1,0,0,0,0
2025-04-06T10:00:00,19.6,47.0,36.0,828.0,0,0,0,0,0
2025-04-06T11:00:00,22.3,52.0,35.0,1033.0,0,0,0,0,0
2025-04-06T12:00:00,23.8,50.0,90.0,942.0,0,0,1,0,0
2025-04-06T13:00:00,23.0,46.0,90.0,958.0,0,0,0,0,0
2025-04-06T14:00:00,26.0,45.0,89.0,844.0,0,0,0,0,0
2025-04-06T15:00:00,23.6,55.0,88.0,754.0,0,0,0,0,0
2025-04-06T16:00:00,23.3,54.0,88.0,678.0,0,0,0,0,0
2025-04-06T17:00:00,24.6,55.0,88.0,378.0,0,0,0,0,0
2025-04-06T18:00:00,25.0,51.0,87.0,241.0,0,0,0,0,0
2025-04-06T19:00:00,23.0,55.0,87.0,-33.0,0,0,0,0,1
2025-04-06T20:00:00,22.0,74.0,87.0,0.0,0,0,0,0,1
2025-04-06T21:00:00,19.3,69.0,87.0,0.0,0,0,0,0,1
2025-04-06T22:00:00,18.7,68.0,87.0,0.0,0,0,0,0,1
2025-04-06T23:00:00,17.2,67.0,87.0,0.0,1,0,0,0,1
2025-04-07T00:00:00,18.2,65.0,86.0,0.0,0,0,0,0,1
2025-04-07T01:00:00,15.1,65.0,86.0,0.0,1,0,0,0,1
2025-04-07T02:00:00,16.2,72.0,86.0,0.0,1,0,0,0,1
2025-04-07T03:00:00,15.4,73.0,86.0,0.0,1,0,0,0,1
2025-04-07T04:00:00,14.5,66.0,86.0,0.0,1,0,0,0,1
2025-04-07T05:00:00,11.1,68.0,86.0,0.0,1,0,0,0,1
2025-04-07T06:00:00,14.5,49.0,86.0,17.0,1,0,0,0,1
2025-04-07T07:00:00,14.0,54.0,85.0,171.0,1,0,0,0,1
2025-04-07T08:00:00,16.4,51.0,85.0,507.0,1,0,0,0,0
2025-04-07T09:00:00,19.7,48.0,84.0,680.0,0,0,0,0,0
2025-04-07T10:00:00,19.2,48.0,84.0,914.0,0,0,0,0,0
2025-04-07T11:00:00,23.7,53.0,83.0,959.0,0,0,0,0,0
2025-04-07T12:00:00,23.3,48.0,83.0,941.0,0,0,0,0,0
2025-04-07T13:00:00,24.5,51.0,82.0,929.0,0,0,0,0,0
2025-04-07T14:00:00,24.1,46.0,82.0,918.0,0,0,0,0,0
2025-04-07T15:00:00,27.4,45.0,81.0,871.0,0,0,0,0,0
2025-04-07T16:00:00,24.0,49.0,81.0,717.0,0,0,0,0,0
2025-04-07T17:00:00,26.1,51.0,80.0,400.0,0,0,0,0,0
2025-04-07T18:00:00,22.8,51.0,80.0,141.0,0,0,0,0,1
2025-04-07T19:00:00,22.0,54.0,80.0,12.0,0,0,0,0,1
2025-04-07T20:00:00,21.8,65.0,80.0,0.0,0,0,0,0,1
2025-04-07T21:00:00,19.0,69.0,80.0,0.0,0,0,0,0,1
2025-04-07T22:00:00,19.6,74.0,79.0,0.0,0,0,0,0,1
2025-04-07T23:00:00,17.9,72.0,79.0,0.0,1,0,0,0,1
2025-04-08T00:00:00,15.4,67.0,79.0,0.0,1,0,0,0,1
2025-04-08T01:00:00,14.8,72.0,79.0,0.0,1,0,0,0,1
2025-04-08T02:00:00,14.6,69.0,79.0,0.0,1,0,0,0,1
2025-04-08T03:00:00,11.9,71.0,79.0,0.0,1,0,0,0,1
2025-04-08T04:00:00,14.8,66.0,79.0,0.0,1,0,0,0,1
2025-04-08T05:00:00,13.6,66.0,79.0,0.0,1,0,0,0,1
2025-04-08T06:00:00,14.8,50.0,79.0,93.0,1,0,0,0,1
2025-04-08T07:00:00,15.0,54.0,78.0,275.0,1,0,0,0,0
2025-04-08T08:00:00,17.8,53.0,78.0,502.0,1,0,0,0,0
2025-04-08T09:00:00,20.2,51.0,77.0,702.0,0,0,0,0,0
2025-04-08T10:00:00,20.5,51.0,77.0,772.0,0,0,0,0,0
2025-04-08T11:00:00,21.3,47.0,76.0,883.0,0,0,0,0,0
2025-04-08T12:00:00,24.2,54.0,76.0,909.0,0,0,0,0,0
2025-04-08T13:00:00,24.8,50.0,75.0,1040.0,0,0,0,0,0
2025-04-08T14:00:00,26.2,47.0,75.0,999.0,0,0,0,0,0
2025-04-08T15:00:00,24.8,51.0,74.0,745.0,0,0,0,0,0
2025-04-08T16:00:00,26.2,52.0,74.0,721.0,0,0,0,0,0
2025-04-08T17:00:00,23.6,48.0,73.0,372.0,0,0,0,0,0
2025-04-08T18:00:00,21.8,48.0,73.0,198.0,0,0,0,0,1
2025-04-08T19:00:00,22.1,46.0,73.0,29.0,0,0,0,0,1
2025-04-08T20:00:00,21.8,70.0,72.0,0.0,0,0,0,0,1
2025-04-08T21:00:00,20.3,66.0,72.0,0.0,0,0,0,0,1
2025-04-08T22:00:00,19.6,75.0,72.0,0.0,0,0,0,0,1
2025-04-08T23:00:00,18.6,72.0,72.0,0.0,0,0,0,0,1
2025-04-09T00:00:00,16.1,72.0,72.0,0.0,1,0,0,0,1
2025-04-09T01:00:00,16.2,74.0,72.0,0.0,1,0,0,0,1
2025-04-09T02:00:00,13.5,74.0,72.0,0.0,1,0,0,0,1
2025-04-09T03:00:00,12.8,71.0,72.0,0.0,1,0,0,0,1
2025-04-09T04:00:00,14.4,65.0,72.0,0.0,1,0,0,0,1
2025-04-09T05:00:00,13.4,68.0,72.0,0.0,1,0,0,0,1
2025-04-09T06:00:00,15.1,48.0,71.0,-60.0,1,0,0,0,1
2025-04-09T07:00:00,16.4,53.0,71.0,301.0,1,0,0,0,0
2025-04-09T08:00:00,15.6,54.0,70.0,390.0,1,0,0,0,0
2025-04-09T09:00:00,18.5,54.0,70.0,600.0,0,0,0,0,0
2025-04-09T10:00:00,18.6,50.0,69.0,842.0,0,0,0,0,0
2025-04-09T11:00:00,20.8,52.0,69.0,847.0,0,0,0,0,0
2025-04-09T12:00:00,21.9,52.0,68.0,1090.0,0,0,0,0,0
2025-04-09T13:00:00,26.6,45.0,68.0,976.0,0,0,0,0,0
2025-04-09T14:00:00,24.4,47.0,67.0,957.0,0,0,0,0,0
2025-04-09T15:00:00,26.5,47.0,67.0,739.0,0,0,0,0,0
2025-04-09T16:00:00,26.1,46.0,66.0,682.0,0,0,0,0,0
2025-04-09T17:00:00,25.0,48.0,66.0,488.0,0,0,0,0,0
2025-04-09T18:00:00,25.0,51.0,65.0,241.0,0,0,0,0,0
2025-04-09T19:00:00,21.5,45.0,65.0,-24.0,0,0,0,0,1
2025-04-09T20:00:00,19.4,70.0,65.0,0.0,0,0,0,0,1
2025-04-09T21:00:00,17.9,73.0,65.0,0.0,1,0,0,0,1
2025-04-09T22:00:00,19.6,66.0,65.0,0.0,0,0,0,0,1
2025-04-09T23:00:00,15.6,71.0,65.0,0.0,1,0,0,0,1
2025-04-10T00:00:00,15.6,71.0,65.0,0.0,1,0,0,0,1
2025-04-10T01:00:00,17.0,73.0,65.0,0.0,1,0,0,0,1
2025-04-10T02:00:00,13.1,66.0,65.0,0.0,1,0,0,0,1
2025-04-10T03:00:00,13.0,68.0,65.0,0.0,1,0,0,0,1
2025-04-10T04:00:00,12.3,75.0,64.0,0.0,1,0,0,0,1
2025-04-10T05:00:00,12.5,75.0,64.0,0.0,1,0,0,0,1
2025-04-10T06:00:00,12.5,54.0,64.0,-93.0,1,0,0,0,1
2025-04-10T07:00:00,13.3,55.0,64.0,293.0,1,0,0,0,0
2025-04-10T08:00:00,17.3,52.0,63.0,481.0,1,0,0,0,0
2025-04-10T09:00:00,19.2,54.0,63.0,613.0,0,0,0,0,0
2025-04-10T10:00:00,18.8,54.0,62.0,865.0,0,0,0,0,0
2025-04-10T11:00:00,21.2,55.0,62.0,968.0,0,0,0,0,0
2025-04-10T12:00:00,24.0,46.0,61.0,986.0,0,0,0,0,0
2025-04-10T13:00:00,24.8,46.0,61.0,978.0,0,0,0,0,0
2025-04-10T14:00:00,26.3,55.0,60.0,892.0,0,0,0,0,0
2025-04-10T15:00:00,26.8,48.0,60.0,842.0,0,0,0,0,0
2025-04-10T16:00:00,26.2,49.0,59.0,736.0,0,0,0,0,0
2025-04-10T17:00:00,23.5,53.0,59.0,434.0,0,0,0,0,0
2025-04-10T18:00:00,24.1,51.0,58.0,150.0,0,0,0,0,1
2025-04-10T19:00:00,22.4,51.0,58.0,96.0,0,0,0,0,1
2025-04-10T20:00:00,19.3,73.0,58.0,0.0,0,0,0,0,1
2025-04-10T21:00:00,19.0,71.0,58.0,0.0,0,0,0,0,1
2025-04-10T22:00:00,18.5,73.0,58.0,0.0,0,0,0,0,1
2025-04-10T23:00:00,15.8,74.0,58.0,0.0,1,0,0,0,1
2025-04-11T00:00:00,15.2,72.0,58.0,0.0,1,0,0,0,1
2025-04-11T01:00:00,16.6,74.0,58.0,0.0,1,0,0,0,1
2025-04-11T02:00:00,14.5,69.0,57.0,0.0,1,0,0,0,1
2025-04-11T03:00:00,13.4,72.0,57.0,0.0,1,0,0,0,1
2025-04-11T04:00:00,11.6,71.0,57.0,0.0,1,0,0,0,1
2025-04-11T05:00:00,13.9,69.0,57.0,0.0,1,0,0,0,1
2025-04-11T06:00:00,11.6,52.0,57.0,-38.0,1,0,0,0,1
2025-04-11T07:00:00,13.9,50.0,57.0,228.0,1,0,0,0,0
2025-04-11T08:00:00,15.9,52.0,56.0,368.0,1,0,0,0,0
2025-04-11T09:00:00,19.8,45.0,56.0,632.0,0,0,0,0,0
2025-04-11T10:00:00,20.8,48.0,55.0,858.0,0,0,0,0,0
2025-04-11T11:00:00,24.0,49.0,55.0,857.0,0,0,0,0,0
2025-04-11T12:00:00,22.0,50.0,54.0,1071.0,0,0,0,0,0
2025-04-11T13:00:00,22.9,46.0,54.0,990.0,0,0,0,0,0
2025-04-11T14:00:00,25.3,45.0,53.0,891.0,0,0,0,0,0
2025-04-11T15:00:00,26.9,48.0,53.0,734.0,0,0,0,0,0
2025-04-11T16:00:00,24.7,53.0,52.0,663.0,0,0,0,0,0
2025-04-11T17:00:00,23.6,46.0,52.0,492.0,0,0,0,0,0
2025-04-11T18:00:00,22.0,47.0,51.0,338.0,0,0,0,0,0
2025-04-11T19:00:00,22.9,52.0,51.0,68.0,0,0,0,0,1
2025-04-11T20:00:00,18.8,69.0,51.0,0.0,0,0,0,0,1
2025-04-11T21:00:00,21.6,71.0,51.0,0.0,0,0,0,0,1
2025-04-11T22:00:00,18.4,65.0,51.0,0.0,0,0,0,0,1
2025-04-11T23:00:00,15.7,73.0,51.0,0.0,1,0,0,0,1
2025-04-12T00:00:00,17.2,67.0,50.0,0.0,1,0,0,0,1
2025-04-12T01:00:00,16.2,68.0,50.0,0.0,1,0,0,0,1
2025-04-12T02:00:00,14.7,68.0,50.0,0.0,1,0,0,0,1
2025-04-12T03:00:00,14.2,71.0,50.0,0.0,1,0,0,0,1
2025-04-12T04:00:00,15.1,72.0,50.0,0.0,1,0,0,0,1
2025-04-12T05:00:00,13.3,69.0,50.0,0.0,1,0,0,0,1
2025-04-12T06:00:00,13.9,47.0,50.0,-9.0,1,0,0,0,1
2025-04-12T07:00:00,15.2,52.0,49.0,316.0,1,0,0,0,0
2025-04-12T08:00:00,17.0,54.0,49.0,428.0,1,0,0,0,0
2025-04-12T09:00:00,19.5,50.0,48.0,727.0,0,0,0,0,0
2025-04-12T10:00:00,20.4,52.0,48.0,756.0,0,0,0,0,0
2025-04-12T11:00:00,22.2,48.0,47.0,1022.0,0,0,0,0,0
2025-04-12T12:00:00,23.3,49.0,47.0,955.0,0,0,0,0,0
2025-04-12T13:00:00,23.6,47.0,46.0,977.0,0,0,0,0,0
2025-04-12T14:00:00,25.9,55.0,46.0,963.0,0,0,0,0,0
2025-04-12T15:00:00,27.4,49.0,45.0,762.0,0,0,0,0,0
2025-04-12T16:00:00,23.5,54.0,45.0,759.0,0,0,0,0,0
2025-04-12T17:00:00,25.9,50.0,44.0,446.0,0,0,0,0,0
2025-04-12T18:00:00,22.3,54.0,44.0,188.0,0,0,0,0,1
2025-04-12T19:00:00,21.5,53.0,44.0,-39.0,0,0,0,0,1
2025-04-12T20:00:00,19.6,66.0,44.0,0.0,0,0,0,0,1
2025-04-12T21:00:00,18.2,66.0,44.0,0.0,0,0,0,0,1
2025-04-12T22:00:00,20.6,69.0,43.0,0.0,0,0,0,0,1
2025-04-12T23:00:00,19.3,72.0,43.0,0.0,0,0,0,0,1
2025-04-13T00:00:00,18.0,68.0,43.0,0.0,1,0,0,0,1
2025-04-13T01:00:00,14.0,65.0,43.0,0.0,1,0,0,0,1
2025-04-13T02:00:00,14.8,72.0,43.0,0.0,1,0,0,0,1
2025-04-13T03:00:00,12.7,73.0,43.0,0.0,1,0,0,0,1
2025-04-13T04:00:00,14.7,75.0,43.0,0.0,1,0,0,0,1
2025-04-13T05:00:00,12.9,68.0,43.0,0.0,1,0,0,0,1
2025-04-13T06:00:00,13.5,50.0,43.0,-87.0,1,0,0,0,1
2025-04-13T07:00:00,13.6,55.0,42.0,149.0,1,0,0,0,1
2025-04-13T08:00:00,15.8,52.0,42.0,460.0,1,0,0,0,0
2025-04-13T09:00:00,17.5,51.0,41.0,761.0,1,0,0,0,0
2025-04-13T10:00:00,20.1,51.0,41.0,837.0,0,0,0,0,0
2025-04-13T11:00:00,22.2,48.0,40.0,918.0,0,0,0,0,0
2025-04-13T12:00:00,22.4,51.0,40.0,936.0,0,0,0,0,0
2025-04-13T13:00:00,22.8,49.0,39.0,974.0,0,0,0,0,0
2025-04-13T14:00:00,27.3,49.0,39.0,930.0,0,0,0,0,0
2025-04-13T15:00:00,23.9,49.0,38.0,771.0,0,0,0,0,0
2025-04-13T16:00:00,23.5,51.0,38.0,566.0,0,0,0,0,0
2025-04-13T17:00:00,24.1,54.0,37.0,441.0,0,0,0,0,0
2025-04-13T18:00:00,22.0,53.0,37.0,264.0,0,0,0,0,0
2025-04-13T19:00:00,21.1,54.0,37.0,-58.0,0,0,0,0,1
2025-04-13T20:00:00,22.1,65.0,36.0,0.0,0,0,0,0,1
2025-04-13T21:00:00,21.4,68.0,36.0,0.0,0,0,0,0,1
2025-04-13T22:00:00,19.1,71.0,36.0,0.0,0,0,0,0,1
2025-04-13T23:00:00,16.9,74.0,36.0,0.0,1,0,0,0,1
2025-04-14T00:00:00,16.4,70.0,36.0,0.0,1,0,0,0,1
2025-04-14T01:00:00,16.8,71.0,36.0,0.0,1,0,0,0,1
2025-04-14T02:00:00,12.7,67.0,36.0,0.0,1,0,0,0,1
2025-04-14T03:00:00,12.8,65.0,36.0,0.0,1,0,0,0,1
2025-04-14T04:00:00,14.9,67.0,36.0,0.0,1,0,0,0,1
2025-04-14T05:00:00,11.6,73.0,36.0,0.0,1,0,0,0,1
2025-04-14T06:00:00,14.9,45.0,35.0,-37.0,1,0,0,0,1
2025-04-14T07:00:00,16.1,48.0,90.0,183.0,1,0,1,0,1
2025-04-14T08:00:00,18.3,50.0,90.0,533.0,0,0,0,0,0
2025-04-14T09:00:00,17.0,53.0,89.0,732.0,1,0,0,0,0
2025-04-14T10:00:00,20.1,47.0,88.0,788.0,0,0,0,0,0
2025-04-14T11:00:00,20.3,49.0,88.0,970.0,0,0,0,0,0
2025-04-14T12:00:00,24.9,50.0,88.0,1040.0,0,0,0,0,0
2025-04-14T13:00:00,24.2,47.0,87.0,992.0,0,0,0,0,0
2025-04-14T14:00:00,24.9,46.0,86.0,836.0,0,0,0,0,0
2025-04-14T15:00:00,25.8,51.0,86.0,900.0,0,0,0,0,0
2025-04-14T16:00:00,25.5,48.0,86.0,739.0,0,0,0,0,0
2025-04-14T17:00:00,23.0,50.0,85.0,524.0,0,0,0,0,0
2025-04-14T18:00:00,23.7,49.0,84.0,202.0,0,0,0,0,0
2025-04-14T19:00:00,23.1,47.0,84.0,-89.0,0,0,0,0,1
2025-04-14T20:00:00,20.4,65.0,84.0,0.0,0,0,0,0,1
2025-04-14T21:00:00,20.5,66.0,84.0,0.0,0,0,0,0,1
2025-04-14T22:00:00,18.5,66.0,84.0,0.0,0,0,0,0,1
2025-04-14T23:00:00,18.2,74.0,84.0,0.0,0,0,0,0,1
2025-04-15T00:00:00,15.9,66.0,84.0,0.0,1,0,0,0,1
2025-04-15T01:00:00,16.8,74.0,84.0,0.0,1,0,0,0,1
2025-04-15T02:00:00,12.6,74.0,84.0,0.0,1,0,0,0,1
2025-04-15T03:00:00,15.4,75.0,84.0,0.0,1,0,0,0,1
2025-04-15T04:00:00,14.9,73.0,84.0,0.0,1,0,0,0,1
2025-04-15T05:00:00,13.7,73.0,83.0,0.0,1,0,0,0,1
2025-04-15T06:00:00,14.4,51.0,83.0,-18.0,1,0,0,0,1
2025-04-15T07:00:00,16.6,52.0,83.0,300.0,1,0,0,0,0
2025-04-15T08:00:00,17.8,51.0,82.0,444.0,1,0,0,0,0
2025-04-15T09:00:00,19.5,54.0,82.0,644.0,0,0,0,0,0
2025-04-15T10:00:00,19.7,53.0,81.0,880.0,0,0,0,0,0
2025-04-15T11:00:00,24.1,52.0,81.0,913.0,0,0,0,0,0
2025-04-15T12:00:00,24.7,51.0,80.0,1085.0,0,0,0,0,0
2025-04-15T13:00:00,23.6,50.0,80.0,925.0,0,0,0,0,0
2025-04-15T14:00:00,24.4,53.0,79.0,905.0,0,0,0,0,0
2025-04-15T15:00:00,23.9,55.0,79.0,765.0,0,0,0,0,0
2025-04-15T16:00:00,23.5,53.0,78.0,574.0,0,0,0,0,0
2025-04-15T17:00:00,23.5,48.0,78.0,507.0,0,0,0,0,0
2025-04-15T18:00:00,24.0,47.0,77.0,154.0,0,0,0,0,1
2025-04-15T19:00:00,19.8,52.0,77.0,-16.0,0,0,0,0,1
2025-04-15T20:00:00,20.2,71.0,77.0,0.0,0,0,0,0,1
2025-04-15T21:00:00,18.1,66.0,77.0,0.0,0,0,0,0,1
2025-04-15T22:00:00,18.9,70.0,77.0,0.0,0,0,0,0,1
2025-04-15T23:00:00,17.9,66.0,77.0,0.0,1,0,0,0,1
2025-04-16T00:00:00,14.5,73.0,77.0,0.0,1,0,0,0,1
2025-04-16T01:00:00,17.1,65.0,77.0,0.0,1,0,0,0,1
2025-04-16T02:00:00,14.9,68.0,77.0,0.0,1,0,0,0,1
2025-04-16T03:00:00,12.0,68.0,76.0,0.0,1,0,0,0,1
2025-04-16T04:00:00,14.0,66.0,76.0,0.0,1,0,0,0,1
2025-04-16T05:00:00,13.1,67.0,76.0,0.0,1,0,0,0,1
2025-04-16T06:00:00,12.4,49.0,76.0,-11.0,1,0,0,0,1
2025-04-16T07:00:00,16.3,51.0,76.0,143.0,1,0,0,0,1
2025-04-16T08:00:00,18.4,51.0,75.0,468.0,0,0,0,0,0
2025-04-16T09:00:00,18.7,53.0,75.0,645.0,0,0,0,0,0
2025-04-16T10:00:00,20.2,46.0,74.0,826.0,0,0,0,0,0
2025-04-16T11:00:00,22.3,48.0,74.0,991.0,0,0,0,0,0
2025-04-16T12:00:00,25.5,49.0,73.0,984.0,0,0,0,0,0
2025-04-16T13:00:00,26.7,45.0,73.0,1088.0,0,0,0,0,0
2025-04-16T14:00:00,23.8,47.0,72.0,956.0,0,0,0,0,0
2025-04-16T15:00:00,25.9,48.0,72.0,899.0,0,0,0,0,0
2025-04-16T16:00:00,23.4,46.0,71.0,617.0,0,0,0,0,0
2025-04-16T17:00:00,22.6,47.0,71.0,423.0,0,0,0,0,0
2025-04-16T18:00:00,24.4,51.0,70.0,193.0,0,0,0,0,1
2025-04-16T19:00:00,21.8,53.0,70.0,100.0,0,0,0,0,1
2025-04-16T20:00:00,22.5,72.0,70.0,0.0,0,0,0,0,1
2025-04-16T21:00:00,18.0,72.0,70.0,0.0,1,0,0,0,1
2025-04-16T22:00:00,19.9,74.0,70.0,0.0,0,0,0,0,1
2025-04-16T23:00:00,15.8,69.0,70.0,0.0,1,0,0,0,1
2025-04-17T00:00:00,17.0,74.0,70.0,0.0,1,0,0,0,1
2025-04-17T01:00:00,16.6,66.0,69.0,0.0,1,0,0,0,1
2025-04-17T02:00:00,12.3,73.0,69.0,0.0,1,0,0,0,1
2025-04-17T03:00:00,12.7,72.0,69.0,0.0,1,0,0,0,1
2025-04-17T04:00:00,13.0,70.0,69.0,0.0,1,0,0,0,1
2025-04-17T05:00:00,14.9,67.0,69.0,0.0,1,0,0,0,1
2025-04-17T06:00:00,12.0,51.0,69.0,-71.0,1,0,0,0,1
2025-04-17T07:00:00,14.0,52.0,68.0,257.0,1,0,0,0,0
2025-04-17T08:00:00,17.7,45.0,68.0,548.0,1,0,0,0,0
2025-04-17T09:00:00,17.8,52.0,67.0,663.0,1,0,0,0,0
2025-04-17T10:00:00,20.6,52.0,67.0,763.0,0,0,0,0,0
2025-04-17T11:00:00,21.7,47.0,66.0,992.0,0,0,0,0,0
2025-04-17T12:00:00,24.9,55.0,66.0,953.0,0,0,0,0,0
2025-04-17T13:00:00,22.7,54.0,65.0,953.0,0,0,0,0,0
2025-04-17T14:00:00,26.1,49.0,65.0,931.0,0,0,0,0,0
2025-04-17T15:00:00,24.7,54.0,64.0,802.0,0,0,0,0,0
2025-04-17T16:00:00,26.1,55.0,64.0,725.0,0,0,0,0,0
2025-04-17T17:00:00,22.9,48.0,63.0,410.0,0,0,0,0,0
2025-04-17T18:00:00,22.0,50.0,63.0,283.0,0,0,0,0,0
2025-04-17T19:00:00,21.0,50.0,63.0,8.0,0,0,0,0,1
2025-04-17T20:00:00,21.9,74.0,63.0,0.0,0,0,0,0,1
2025-04-17T21:00:00,20.2,74.0,63.0,0.0,0,0,0,0,1
2025-04-17T22:00:00,16.7,66.0,63.0,0.0,1,0,0,0,1
2025-04-17T23:00:00,18.2,75.0,62.0,0.0,0,0,0,0,1
2025-04-18T00:00:00,16.2,65.0,62.0,0.0,1,0,0,0,1
2025-04-18T01:00:00,14.6,69.0,62.0,0.0,1,0,0,0,1
2025-04-18T02:00:00,14.9,68.0,62.0,0.0,1,0,0,0,1
2025-04-18T03:00:00,12.3,72.0,62.0,0.0,1,0,0,0,1
2025-04-18T04:00:00,12.0,72.0,62.0,0.0,1,0,0,0,1
2025-04-18T05:00:00,13.4,69.0,62.0,0.0,1,0,0,0,1
2025-04-18T06:00:00,13.7,51.0,62.0,73.0,1,0,0,0,1
2025-04-18T07:00:00,12.9,51.0,61.0,203.0,1,0,0,0,0
